3076, 79589
3062, 78067
3062, 78017
3048, 78837
3006, 77404
3006, 77494
3006, 77177
3006, 77127
2975, 77477
3004, 77501
2911, 76175
2848, 73711
2920, 76837
2920, 76889
3032, 80366
3032, 80429
3057, 81966
3062, 82066
3023, 81868
2948, 81413
2994, 82474
2966, 81977
2994, 81974
2919, 78642
2910, 78330
2903, 78196
2925, 78206
2925, 78206
2926, 78462
2863, 77401
2869, 78102
2823, 76630
2837, 77669
2876, 77010
2905, 77702
3040, 77836
2980, 76599
2980, 75755
2878, 76326
2837, 76279
2837, 75578
2837, 75613
2837, 74821
2772, 74532
2772, 74942
2772, 75107
2772, 75778
2804, 75446
2810, 75347
2877, 76980
2799, 74175
2803, 75843
2803, 75843
2803, 75993
2937, 79131
2868, 78056
2874, 78744
2911, 79802
2911, 80127
2842, 78684
2880, 79355
2820, 77850
2818, 77895
2843, 78987
2843, 78237
2831, 78204
2831, 77879
2769, 75165
2791, 74360
2893, 75409
2893, 77911
2893, 78817
2893, 78269
2893, 76675
2893, 76967
2893, 77130
2915, 78254
2856, 78246
2856, 77509
2870, 77303
2829, 77012
2774, 74217
2774, 74277
2774, 74211
2774, 75531
2766, 75359
2793, 74735
2804, 75397
2846, 76259
2924, 78977
2924, 78457
2898, 78065
