2945, 78656
2945, 78656
2918, 78980
2928, 78149
2943, 78566
2915, 76706
2915, 76714
2879, 75562
2875, 75568
2901, 76318
2901, 77046
2919, 77626
2913, 77475
2936, 77839
2884, 77264
2811, 74654
2872, 75720
2872, 75720
2872, 75506
2872, 75972
2844, 75896
2805, 75744
2805, 75964
2861, 74658
2861, 74612
2841, 74492
2906, 75434
2906, 76928
2910, 76784
2910, 76512
2890, 77051
2981, 79081
2920, 78030
2898, 79000
2887, 79606
2903, 77831
2892, 76831
2892, 76926
2892, 76986
2866, 79184
2910, 79833
2818, 77608
2882, 81243
2882, 81379
2882, 80543
2882, 80659
2882, 81001
2882, 81697
2882, 81531
2882, 81139
2882, 82459
2868, 82140
2874, 81592
2938, 83811
2938, 83547
2938, 81600
2938, 81600
2946, 83369
2946, 82697
2919, 81984
2849, 79122
2849, 79002
2785, 77384
2786, 76645
2786, 76496
2834, 77565
2836, 77554
2834, 77330
2834, 76889
2834, 77564
2846, 76449
2846, 76296
2853, 76535
2853, 76511
2860, 76566
2933, 76093
2933, 76025
2933, 76166
2839, 74696
2868, 74976
2846, 74665
2846, 74472
2837, 74598
2765, 74226
2765, 74969
2730, 74368
2730, 74375
2774, 73422
2774, 73453
2774, 73365
2778, 74850
2774, 74887
2774, 75593
2788, 74851
2806, 73574
2797, 75080
2797, 75283
2779, 76992
2779, 75751
2779, 76795
2779, 76767
2779, 77559
2779, 77464
2795, 79643
2823, 81023
2849, 81125
2849, 81854
2849, 81812
2940, 84263
2960, 85171
2895, 83707
2895, 83726
2895, 83588
2895, 83579
2902, 85125
2919, 86872
2943, 86718
2989, 88066
2952, 86273
3000, 87966
3000, 86526
2992, 86207
2992, 86123
2992, 86027
2986, 85977
2886, 82078
2834, 79490
2820, 79157
2852, 80382
2852, 80772
2852, 78924
2850, 77728
2928, 78990
2952, 79280
2952, 78339
2967, 79565
2943, 78557
2985, 79698
2979, 79968
2979, 79863
2976, 80842
3016, 81687
3016, 82519
3031, 81647
3017, 81092
2940, 80126
2940, 80693
2966, 81319
2871, 78607
2871, 78365
2890, 76127
2869, 76040
2910, 77915
2910, 78137
2927, 78427
2927, 78081
2927, 77994
2927, 77965
2908, 78816
2905, 78733
2905, 78572
2885, 78096
2885, 77976
2918, 78216
2959, 77310
2963, 77664
2991, 78637
2991, 78606
